,Unnamed: 0,track_name,track_artist,lyrics
98,24108,This Feeling,The Chainsmokers,"[Verse 1: Kelsea Ballerini]
I'll tell you a story before it tells itself
I'll lay out all my reasons, you'll say that I need help
We all got expectations and sometimes they go wrong
But no one listens to me, so I put it in this song

[Chorus: Kelsea Ballerini]
They tell me think with my head, not that thing in my chest
They got their hands at my neck this time
But you're the one that I want and if that's really so wrong
Then they don't know what this feelin' is like

[Build: Kelsea Ballerini]
And I say yeah, yeah
Yeah, yeah, yeah
Yeah, yeah
Yeah, yeah, yeah-eah

[Drop: Andrew Taggart]
And I say yeah, yeah-eah
Yeah, yeah, yeah-eah
Yeah, yeah-eah
Yeah, yeah, yeah-eah

[Verse 2: Andrew Taggart]
I'll tell them a story, they'll sit and nod their heads
I tell you all my secrets and you tell all your friends
Hold on to your opinions and stand by what you said (Stand by what you said)
In the end, it's my decision, so it's my fault when it ends

[Chorus: Kelsea Ballerini & Andrew Taggart]
They tell me think with my head, not that thing in my chest
They got their hands at my neck this time
But you're the one that I want, and if that's really so wrong
Then they don't know what this feelin' is like

[Drop: Andrew Taggart]
And I say yeah, yeah-eah
Yeah, yeah, yeah-eah
Yeah, yeah-eah
Yeah, yeah, yeah-eah
And I say yeah, yeah-eah
Yeah, yeah, yeah-eah
Yeah, yeah-eah
Yeah, yeah, yeah-eah

[Bridge: Kelsea Ballerini & Andrew Taggart]
I'll tell you a story before it tells itself
I'll lay out all my reasons, you'll say that I need help
We all got expectations and sometimes they go wrong
But no one listens to me, so I put it in this song

[Chorus: Kelsea Ballerini & Andrew Taggart]
They tell me think with my head, not that thing in my chest
They got their hands at my neck this time
But you're the one that I want, and if that's really so wrong
Then they don't know what this feelin' is like

[Build: Kelsea Ballerini, Andrew Taggart, Both]
My friends say no, no (But they don't know)
No, no
Yeah, they don't know, no
They don't know, no-no (No, no)

[Drop: Andrew Taggart & Kelsea Ballerini]
And I say yeah, oh (Oh)
And I say yeah, hey-ey, yeah
They don't know, oh
"
99,24145,Beautiful Trauma,P!nk,"[Verse 1]
We were on fire
I slashed your tires
It's like we burn so bright, we burn out
I made you chase me
I wasn't that friendly
My love, my drug, we're fucked up, oh

[Pre-Chorus 1]
'Cause I've been on the run so long they can't find me
You're waking up to remember I'm pretty
And when the chemicals leave my body
Yeah, they're gonna find me in a hotel lobby 'cause
Mmm, tough
Times they keep comin'
All night
Laughin' and fuckin'
Some days like I'm barely breathin'
After we were high and the love dope died it was you

[Chorus]
The pill I keep takin'
The nightmare I wake in
There's nothin', no nothin', nothin' but you
My perfect rock bottom
My beautiful trauma
My love, my love, my drug, oh

[Post-Chorus]
My love, my love, my love, my drug, oh
My love, my love, my love, my drug, oh
My love, my love, my love, my drug, oh
My love, (Oh) my love, my drug, we're fucked up

[Verse 2]
You punched a hole in
The wall and I framed it
I wish I could feel things like you
Everyone's chasing
That holy feeling
And if we don't stay lit we'll blow out
Blow out

[Pre-Chorus 2]
'Cause we've been on the run so long they can't find us
Who's gonna have to die to remind us
That it feels like we chose this blindly
Now I'm gonna fuck up a hotel lobby
'Cause these tough
Times they keep comin'
Last night
I might have messed it up again
Some days like I'm barely breathin'
But after we were high and the love dope died it was you

[Chorus]
The pill I keep takin'
The nightmare I wake in
There's nothin', no nothin', nothin' but you
My perfect rock bottom
My beautiful trauma
My love, my love, my drug, oh

[Post-Chorus]
My love, my love, my love, my drug, oh
My love, my love, my love, my drug, oh
My love, my love, my love, my drug, oh
(My drug) My love, my love, my drug, we're fucked up

[Bridge]
Mmm tough
Times they keep comin'
All night
Laughin' and fuckin'
Some days like I'm barely breathin'
After we were high and the love dope died it was you

[Chorus]
The pill I keep takin'
The nightmare I wake in
There's nothin', no nothin', nothin' but you
My perfect rock bottom
My beautiful trauma
My love, my love, my drug, oh (Drug)
"
100,24101,Someone I Used To Know,Zac Brown Band,"[Verse 1]
Hometown hero at the bar
Burned out high life super star
You know
Kept a buzz to fill the hole
Loved the lights and stole the show

[Pre-Chorus]
Someone I used to know
Would stay another round
Someone I used to know
Ran himself in the ground

[Chorus]
It’s been a long time comin’
Couldn’t keep on runnin’
Had to hit rock bottom to know
When you keep on losin’
With the path you’re choosin’
And it’s time to let go
Of someone that I used to know

[Post-Chorus]
Know, know
Know, know
Someone that I used to know

[Verse 2]
Rides the high that tears him down
Hates himself and loves the crowd
The king of fools, a heavy crown
He didn’t know he almost drowned

[Pre-Chorus]
Someone I used to know
Would stay another round
Someone I used to know
Ran himself in the ground

[Chorus]
It’s been a long time comin’
Couldn’t keep on runnin’
Had to hit rock bottom to know
When you keep on losin’
With the path you’re choosin’
And it’s time to let go
Of someone that I used to know

[Post-Chorus]
Know, know
Know, know

[Chorus]
It’s been a long time comin’
Couldn’t keep on runnin’
Had to hit rock bottom to know
When you keep on losin’
With the path you’re choosin’
And it’s time to let go
Of someone that I used to
Someone that I used to know
Know
Know, ooh

[Outro]
Know, know
Know, know
Know
"
101,24110,broken,lovelytheband,"[Chorus]
I like that you're broken
Broken like me
Maybe that makes me a fool
I like that you're lonely
Lonely like me
I could be lonely with you

[Verse 1]
I met you late night, at a party
Some trust fund baby's Brooklyn loft
By the bathroom, you said let's talk
But my confidence is wearing off

[Pre-Chorus]
These aren't my people
These aren't my friends
She grabbed my face and
That's when she said

[Chorus]
I like that you're broken
Broken like me
Maybe that makes me a fool
I like that you're lonely
Lonely like me
I could be lonely with you

[Verse 2]
There's something tragic, but almost pure
Think I could love you, but I'm not sure
There's something wholesome, there's something sweet
Tucked in your eyes that I'd love to meet

[Pre-Chorus]
These aren't my people
These aren't my friends
She grabbed my face and
That's when she said

[Chorus]
I like that you're broken
Broken like me
Maybe that makes me a fool
I like that you're lonely
Lonely like me
I could be lonely with you

[Bridge]
Life is not a love song that we like
We're all broken pieces floating by
Life is not a love song we can try
To fix our broken pieces one at a time

[Chorus]
I like that you're broken
Broken like me
Maybe that makes me a fool
I like that you're lonely
Lonely like me
I could be lonely with you
I like that you're broken
Broken like me
Maybe that makes me a fool
I like that you're lonely
Lonely like me
I could be lonely with you
"
102,24137,Strangers,Sigrid,"[Verse 1]
Just like in the movies
It starts to rain and we
We're the broken beauties
Blindfolded minds collide and we fall

[Pre-Chorus]
When the curtain drops
Our touch is just a touch
Not like in the movies
Our story's after the end

[Chorus]
Like strangers, perfect pretenders
We're falling head over heels
For something that ain't real
It could never be us, eh
Just you and I
Strangers, perfect pretenders
We're falling head over heels
For something that ain't real
It could never be us, eh
Just you and I

[Verse 2]
Memories in photos
Too easy to rewrite
Left as lonely shadows
Holding each other tight and we fall

[Pre-Chorus]
When the curtain drops
Our touch is just a touch
Not like in the movies
Our story's after the end

[Chorus]
Like strangers, perfect pretenders
We're falling head over heels
For something that ain't real
It could never be us, eh
Just you and I

[Post-Chorus]
Think we got it, but we made up a dream
'Cause we got a pretty look at what we could be, woo
I don't want you, all you want is someone
Going home together to forget we're alone
Think we got it, but we made up a dream
'Cause we got a pretty look at what we could be, woo
I don't want you, all you want is someone
Going home together to forget we're alone

[Bridge]
You and I, you and I, you and I, you and I, you and I, you and I
Not like in the movies
You and I, you and I, you and I, you and I, you and I, you and I
Not like in the movies

[Chorus]
Like strangers, perfect pretenders
We're falling head over heels
For something that ain't real
It could never be us, eh
Just you and I
Strangers, perfect pretenders
We're falling head over heels
For something that ain't real
It could never be us, eh
Just you and I

[Post-Chorus]
Think we got it, but we made up a dream
'Cause we got a pretty look at what we could be, woo
I don't want you, all you want is someone
Going home together to forget we're alone
Think we got it, but we made up a dream
'Cause we got a pretty look at what we could be, woo
I don't want you, all you want is someone
Going home together to forget we're alone

[Outro]
Strangers
(Think we got it, but we made up a dream)
('Cause we got a pretty look at what we could be, woo)
Perfect pretenders
(I don't want you, all you want is someone)
(Going home together to forget we're alone)
We're falling head over heels
For something that ain't real
(Think we got it, but we made up a dream)
('Cause we got a pretty look at what we could be, woo)
It could never be us, eh
(I don't want you, all you want is someone)
Just you and I
"
103,24112,Baby,Clean Bandit,"[Intro: Luis Fonsi]
Sé que te gusto a ti todavía
Tres, dos, uno

[Verse 1: MARINA]
Standing here in an empty room
I saw you there, and my blood ran cold
Take me back to that long September
Don't know how I ever let you go
I was young, didn't know 'bout love
You were wild, couldn't get enough
Gave my heart to another lover
Don't know how I ever let you go

[Pre-Chorus: MARINA]
Find me in another place and time
If only, if only you were mine
But I'm already someone else's baby

[Chorus: MARINA & Luis Fonsi]
Guess I had my last chance
And now this is our last dance
You fell through the cracks in my hands
Hard to say it's over
But I'm already someone else's (C'mon)
Baby, ah
Baby, ah
Baby, ah
I'm already someone else's

[Verse 2: MARINA]
All caught up in the way we were
I feel your hands getting close to mine
Don't say the words that I love to hear
The beat goes on and I close my eyes
I was young, didn't know 'bout love
You were wild, couldn't get enough
Let's leave things the way they were
You'll stay with me like a lullaby

[Verse 3: Luis Fonsi]
Hey
Sé que te gusto a ti todavía por mucho que digas
Además puedo ver en tus ojos que no sólo quieres quedar como amigos
Tienes mi corazón, eres mi obsesión
Soy tuyo pa' siempre

[Chorus: MARINA, Luis Fonsi & Both]
Guess I had my last chance
And now this is our last dance
You fell through the cracks in my hands
Tell myself be stronger
My heart's like a rubber band
And it's such a shame
You'll always be the one who got away
We both know that deep down you feel the same
Hard to say it's over
But I'm already someone else's (C'mon)
Baby, ah
Eso no es amor
Baby, ah
Mereces mejor, yeah
Baby, ah
Quiero tu calor
I'm already someone else's

[Bridge: MARINA]
Wish I met you at another place and time
If only, if only you were mine
This love story ends for you and I
'Cause I'm already someone else's

[Chorus: MARINA & Luis Fonsi]
Baby, ah
Y lo digo otra vez
Baby, ah
Mereces mucho mejor, mucho mejor
Baby, ah
Lo que tienes con él (Con él) no es amor, no
I'm already someone else's
Baby, ah
Cada noche más te extraño, cada día sin ti me hace daño
Baby, ah
Sabes que mereces mejor, lo que sientes por él ya no es amor
Baby, ah
Por mucho que digas somos más que amigos
I'm already someone else's
Y el tiempo se acaba en cuatro, tres, dos, uno
"
104,24134,No Money,Galantis,"[Chorus]
Sorry, I ain't got no money
I'm not trying to be funny
But I left it all at home today
You can call me what you wanna
I ain't giving you a dollar
This time I ain't gonna run away
You might knock me down
You might knock me down
But I will get back up again
You can call it how you wanna
I ain't giving you a dollar
This time I ain't gonna run away
(Run away, run away)

[Post-Chorus]
This time, this time, this time
This time I ain't gonna run, run, run, run
Not this time
Not this time
Not this time
(Not this time)
(Run, run, run)

[Chorus]
Sorry, I ain't got no money
I'm not trying to be funny
But I left it all at home today
You can call me what you wanna
I ain't giving you a dollar
This time I ain't gonna run away
You might knock me down, you might knock me down
But I will get back up again
You can call it how you wanna
I ain't giving you a dollar
This time I ain't gonna run away
(Run away, run away)

[Post-Chorus]
This time, this time, this time
This time I ain't gonna run, run, run, run
Not this time (Run, run, run)
(Run, run, run)
Not this time (Run, run, run)
This time I ain't gonna run, run, run, run
Not this time
Not this time
Not this time
Not this time
Not this time
"
105,24133,Without You,Avicii,"[Verse 1]
You said that we would always be
Without you I feel lost at sea
Through the darkness you'd hide with me
Like the wind we'd be wild and free

[Pre-Chorus]
You said you'd follow me anywhere
But your eyes tell me you won't be there

[Chorus]
I've gotta learn how to love without you
I've gotta carry my cross without you
Stuck in the middle and I'm just about to
Figure it out without you
And I'm done sitting home without you
Fuck, I'm going out without you
I'm gonna tear this city down without you
I'm goin' Bonnie and Clyde without you

[Verse 2]
Now I'm running away, my dear
From myself and the truth I fear
My heart is beating I can't see clear
How I'm wishing that you were here

[Pre-Chorus]
You said you'd follow me anywhere
But your eyes tell me you won't be there

[Chorus]
I've gotta learn how to love without you
I've gotta carry my cross without you
Stuck in the middle and I'm just about to
Figure it out without you
And I'm done sitting home without you
Fuck, I'm going out without you
I'm gonna tear this city down without you
I'm goin' Bonnie and Clyde without you
"
106,24119,Growing Pains,Alessia Cara,"[Intro]
You're on your own, kid
You are

[Verse 1]
Make my way through the motions, I try to ignore it
But home's looking farther the closer I get
Don't know why I can't see the end
Is it over yet? Hmm
A short leash and a short fuse don't match
They tell me it ain't that bad, ""Now, don't you overreact""
So I just hold my breath
Don't know why I can't see the sun when young should be fun (Fun)

[Pre-Chorus]
And I guess the bad can get better
Gotta be wrong before it's right
Every happy phrase engraved in my mind
And I've always been a go-getter
There's truth in every word I write
But still, the growing pains, growing pains
They're keeping me up at night

[Chorus]
Hey, hey, hey, hey
Hey, hey, hey, hey
Hey, hey, hey, hey
Hey, hey, hey, hey
And I can't hide 'cause growing pains are keeping me up at night
Hey, hey, hey, hey
Hey, hey, hey, hey
Hey, hey, hey, hey
Hey, hey, hey, hey
And I can't hide 'cause growing pains are keeping me up at night

[Verse 2]
Try to mend what's left of my content incomprehension
As I take on the stress of the mess that I've made
Don't know if I even care for ""grown"" if it's just alone, yeah

[Pre-Chorus]
And I guess the bad can get better
Gotta be wrong before it's right
Every happy phrase engraved in my mind
I've always been a go-getter
There's truth in every word I write
But still, the growing pains, growing pains
They're keeping me up at night

[Chorus]
Hey, hey, hey, hey
Hey, hey, hey, hey
Hey, hey, hey, hey
Hey, hey, hey, hey
And I can't hide 'cause growing pains are keeping me up at night
Hey, hey, hey, hey
Hey, hey, hey, hey
Hey, hey, hey, hey
Hey, hey, hey, hey
And I can't hide 'cause growing pains are keeping me up at night

[Outro]
Starting to look like Ms. Know-It-All can't take her own advice
Can't find pieces of my peace of mind
I cry more than I want to admit
But I can't lie to myself, to anyone
'Cause phoning it in isn't any fun
Can't run back to my youth the way I want to
The days my brother was quicker to fool
AM radio, not much to do
Used monsters as an excuse to lie awake
Now the monsters are the ones that I have to face
No Band-Aids for the growing pains (Hey, hey, hey, hey)
Oh yeah, yeah, yeah (Hey, hey, hey, hey)
(Hey, hey, hey, hey, hey)
No, no, no Band-Aids for the growing pains
"
107,24118,Don't Leave Me Alone,David Guetta,"[Verse 1: Anne-Marie]
I don't wanna lie, can we be honest?
Right now while you're sitting on my chest
I don't know what I'd do without your comfort
If you really go first, if you really left

[Pre-Chorus: Anne-Marie]
I don't know if I would be alive today
With or without you like night and day
Read and repeat every conversation
Being with you, everyday is a Saturday
But every Sunday you've got me praying

[Chorus: Anne-Marie]
Don't you ever leave me, don't you ever go
I've seen it on TV, I know how it goes
Even when you're angry, even when I'm cold
Don't you ever leave me, don't leave me alone

[Drop: Anne-Marie]
Don't leave me a...
Ah, ah, alone
Ah, ah, ha
Ah, ah, alone
Ah, ah, ha

[Verse 2: Anne-Marie]
I don't wanna call and you not answer
Never see your face light up my phone
Never see you singing ""Tiny Dancer""
Everytime my head hurts, everytime I'm low

[Pre-Chorus: Anne-Marie]
'Cause I don't know if I would be alive today
With or without you like night and day
Everything about you uncomplicated
Here with you, everyday is a Saturday
But every Sunday, you've got me praying

[Chorus: Anne-Marie]
Don't you ever leave me, don't you ever go
I've seen it on TV, I know how it goes
Even when you're angry, even when I'm cold
Don't you ever leave me, don't leave me alone

[Drop: Anne-Marie]
Don't leave me a...
Ah, ah, alone
Ah, ah, ha
Ah, ah, alone
Ah, ah, ha (Don't leave me alo..)

[Bridge: Anne-Marie]
Don't you ever leave me
Don't you ever go
Don't you ever leave me
No, oh

[Chorus: Anne-Marie]
Don't you ever leave me, don't you ever go (Ah, ah, alone)
I've seen it on TV, I know how it goes (Ah, ah, alone)
Even when you're angry, even when I'm cold (Ah, ah, alone)
Don't you ever leave me, don't leave me alone (Ah, ah, alone)
Don't you ever leave me, don't you ever go (Ah, ah, alone)
I've seen it on TV, I know how it goes (Ah, ah, alone)
Even when you're angry, even when I'm cold (Ah, ah, alone)
Don't you ever leave me, don't leave me alone (Ah, ah)

[Outro: Anne-Marie]
Even when you're angry, even when I'm cold
Don't you ever leave me, don't leave me alone
"
108,24139,Lonely Together,Avicii,"[Verse 1]
It's you and your world and I'm caught in the middle
I caught the edge of a knife and it hurts just a little
And I know, and I know, and I know, and I know that I can't be your friend
It's my head or my heart, and I'm caught in the middle

[Pre-Chorus]
My hands are tied, but not tight enough
You're the high that I can't give up
Oh lord, here we go

[Chorus]
I might hate myself tomorrow
But I'm on my way tonight
At the bottom of a bottle
You're the poison in the wine
And I know
I can't change you, and I
I won't change
I might hate myself tomorrow
But I'm on my way tonight

[Post-Chorus/Drop]
Let's be lonely together
A little less lonely together

[Verse 2]
Eyes wide shut and it feels like the first time (Oh)
Before the rush to my blood was too much and we flatlined (Oh)
And I know, and I know, and I know, and I know just how this ends
Now I'm all messed up and it feels like the first time (Oh)

[Chorus]
I might hate myself tomorrow
But I'm on my way tonight
At the bottom of a bottle
You're the poison in the wine
And I know
I can't change you, and I
I won't change
I might hate myself tomorrow
But I'm on my way tonight

[Post-Chorus/Drop]
Let's be lonely together
A little less lonely together
Let's be lonely together
A little less lonely together

[Pre-Chorus]
My hands are tied, but not tight enough
You're the high that I can't give up
Oh lord, here we go

[Chorus]
I might hate myself tomorrow
But I'm on my way tonight
At the bottom of a bottle
You're the poison in the wine
And I know
I can't change you, and I
I won't change
I might hate myself tomorrow
But I'm on my way tonight

[Post-Chorus/Drop]
Let's be lonely together
A little less lonely together
Let's be lonely together
A little less lonely together
A little less lonely now
A little less lonely now
A little less lonely now
"
109,24129,How Long,Charlie Puth,"[Intro]
Alright
Whoa, oh, yeah

[Verse 1]
I'll admit, I was wrong, what else can I say, girl?
Can't you blame my head and not my heart?
I was drunk, I was gone, that don't make it right, but
Promise there were no feelings involved, no

[Pre-Chorus]
She said, ""Boy, tell me honestly
Was it real or just for show?"" Yeah
She said, ""Save your apologies”
Baby, I just gotta know

[Chorus]
How long has this been goin' on?
You've been creepin' 'round on me
While you're callin' me ""baby""
How long has this been goin' on?
You've been actin' so shady (Shady)
I've been feelin' it lately, baby

[Post-Chorus]
Ooh-ooh (Yeah)
Ooh-ooh (Encore)
Ooh-ooh, ooh

[Verse 2]
I'll admit (I'll admit), it's my fault (My fault)
But you gotta believe me
When I say it only happened once, mmm
I try (I try), and I try (I try), but you'll never see that
You're the only one I wanna love, oh, yeah

[Pre-Chorus]
She said ""Boy, tell me honestly (Honestly, yeah)
Was it real or just for show?"" Yeah (Is it just for show?)
She said, ""Save your apologies"" (Apologies, yeah)
Baby, I just gotta know

[Chorus]
How long has this been goin' on?
You've been creepin' 'round on me (On me)
While you're callin' me ""Baby"" (Baby)
How long has this been goin' on?
You've been actin' so shady (Shady)
I've been feelin' it lately, baby (Baby)

[Post-Chorus]
Ooh-ooh (Yeah)
Ooh-ooh (Encore)
Ooh-ooh, ooh
How long has it been goin' on, baby?
Ooh-ooh (Woo)
Ooh-ooh, you gotta go tell me now
Ooh-ooh, ooh

[Pre-Chorus]
She said, ""Boy, tell me honestly (Ooh)
Was it real or just for show?"" Yeah (Ooh)
She said, ""Save your apologies"" (Ah)
Baby, I just gotta know

[Chorus]
How long has this been goin' on? (On, on)
You've been creepin' 'round on me (On me)
While you're callin' me ""Baby"" (Baby)
How long has this been goin' on?
You've been actin' so shady (Shady)
I've been feelin' it lately, baby

[Post-Chorus]
(Ooh-ooh, yeah) How long has this been goin' on?
(Ooh, uh-uh) You've been creepin' 'round on me (Yeah)
(Ooh-ooh-oh) How long has it been goin' on, baby? Oh
(Ooh-ooh) How long has this been goin' on? (Ooh, uh-uh)
(You gotta go tell me now) (Ooh-ooh-oh)
You've been actin' so shady (Shady)
I've been feelin' it lately, baby
"
110,24135,Boys,Charli XCX,"[Chorus]
I was busy thinkin' 'bout boys, boys, boys
Always busy dreamin' 'bout boys, boys, boys (XCX)
Head is spinnin' thinkin' 'bout boys

[Verse 1]
I need that bad boy to do me right on a Friday
And I need that good one to wake me up on a Sunday
That one from work can come over on Monday night
I want 'em all, I want 'em all
And when they finally leave me, I'm all alone but
I'm lookin' down and my girls are blowin' my phone up
Them twenty questions, they askin' me where I'm at
Didn't hit 'em back

[Pre-Chorus]
I'm sorry that I missed your party
I wish I had a better excuse like
I had to trash the hotel lobby

[Chorus]
But I was busy thinkin' 'bout boys, boys, boys
I was busy dreamin' 'bout boys, boys, boys
Head is spinnin' thinkin' 'bout boys

[Verse 2]
In every city I've got one with different ringtones
Flyin' from L.A. all the way to Puerto Rico
My girls are callin' me askin' me where I'm at
Didn't hit 'em back

[Pre-Chorus]
I'm sorry that I missed your party
I wish I had a better excuse like
I can't even lie, you got me

[Chorus]
I was busy thinkin' 'bout boys, boys, boys
I was busy dreamin' 'bout boys, boys, boys
Head is spinnin' thinkin' 'bout boys

[Bridge]
Don't be mad, don't be mad at me (No, no, no, no)
Darling, I can't stop it even if I wanted
Don't be mad, don't be mad at me (No, no, no, no)
Missed what you were sayin', I was miles away, yeah
Don't be mad, don't be mad
Not like I had a choice
I was busy thinkin' 'bout boys, boys, boys
I was busy dreamin' 'bout boys, boys, boys

[Chorus]
I was busy thinkin' 'bout boys (Boys), boys (Boys), boys
I was busy dreamin' 'bout boys (Boys), boys (Oh, baby), boys, yeah
Head is spinnin' thinkin' 'bout boys
"
111,24147,Dusk Till Dawn,ZAYN,"[Verse 1: ZAYN]
Not tryna be indie
Not tryna be cool
Just tryna be in this
Tell me, are you too?
Can you feel where the wind is?
Can you feel it through
All of the windows
Inside this room?

[Refrain: ZAYN]
'Cause I wanna touch you, baby
And I wanna feel you too
I wanna see the sun rise on your sins
Just me and you

[Pre-Chorus: ZAYN & Sia, Sia]
Light it up, on the run
Let's make love tonight
Make it up, fall in love, try
(Baby, I'm right here)

[Chorus: ZAYN & Sia]
But you'll never be alone
I'll be with you from dusk till dawn
I'll be with you from dusk till dawn
Baby, I'm right here
I'll hold you when things go wrong
I'll be with you from dusk till dawn
I'll be with you from dusk till dawn
Baby, I'm right here

[Post-Chorus: ZAYN & Sia]
I'll be with you from dusk till dawn
Baby, I'm right here

[Verse 2: ZAYN]
We were shut like a jacket
So do your zip
We would roll down the rapids
To find a wave that fits
Can you feel where the wind is?
Can you feel it through
All of the windows
Inside this room?

[Refrain: ZAYN & Sia]
'Cause I wanna touch you, baby
I wanna feel you too
I wanna see the sun rise on your sins
Just me and you

[Pre-Chorus: ZAYN & Sia, Sia]
Light it up, on the run
Let's make love tonight
Make it up, fall in love, try
(Baby, I'm right here)

[Chorus: ZAYN & Sia]
But you'll never be alone
I'll be with you from dusk till dawn
I'll be with you from dusk till dawn
Baby, I'm right here
I'll hold you when things go wrong
I'll be with you from dusk till dawn
I'll be with you from dusk till dawn
Baby, I'm right here

[Bridge: ZAYN & Sia, ZAYN]
Girl, give love to your body
It's only you that can stop it
Girl, give love to your body
It's only you that can stop it
Girl, give love to your body
It's only you that can stop it
Girl, give love to your body
Girl, give love to your body

[Chorus: ZAYN & Sia]
But you'll never be alone
I'll be with you from dusk till dawn
I'll be with you from dusk till dawn
Baby, I'm right here
I'll hold you when things go wrong
I'll be with you from dusk till dawn
I'll be with you from dusk till dawn
Baby, I'm right here

[Post-Chorus: ZAYN & Sia]
I'll be with you from dusk till dawn
Baby, I'm right here
"
112,24141,I Miss You,Clean Bandit,"[Verse 1]
I know you're out in Cabo
Hanging with your brother
Wishin' that I was your bottle
So I could be close to your lips again
I know you didn't call your parents
And tell 'em that we ended
'Cause you know that they'd be offended
Did you not want to tell 'em it's the end?

[Pre-Chorus]
And I know we're not supposed to talk
But I'm getting ahead of myself
I get scared when we're not
'Cause I'm scared you're with somebody else
So, I guess that it's gone
And I just keep lying to myself
Oh, I can't believe it, I

[Chorus]
I miss you, yeah, I miss you
I miss you, yeah, I miss you, oh, I do
I miss you, yeah, I miss you
Though I'm tryin' not to right now

[Verse 2]
You weren't a fan of pictures
So I hardly ever took 'em
Got them saved in my mind from the bedroom
So that way I can't forget your skin
So I saved all the texts
All of the best over the years
Just to remind myself of how good it is, or was

[Pre-Chorus]
And I know we're not supposed to talk
But I'm getting ahead of myself
I get scared when we're not
'Cause I'm scared you're with somebody else
So, I guess that it's gone
And I just keep lying to myself
Oh, I can't believe it, I

[Chorus]
I miss you, yeah, I miss you
I miss you, yeah, I miss you, oh, I do
I miss you, yeah, I miss you
Though I'm tryin' not to right now

[Bridge]
So I saved all the texts
All of the best over the years
Just to remind myself of how good it is
Yeah, I saved all the texts off of my ex
Minus the tears
Just to remind myself of how good it is, or was
'Cause I

[Chorus]
I miss you, yeah, I miss you
I miss you, yeah, I miss you, oh, I do
I miss you, yeah, I miss you
Though I'm tryin' not to right now
I can't help it, I just
Though I'm tryin' not to right now
I can't help it, I just
"
113,24121,Rise,Jonas Blue,"[Verse 1: Jack Gilinsky]
We're gonna ri-ri-ri-ri-rise 'til we fall
They say we got no no no no future at all
They wanna ke-ke-keep us out, can't hold us down anymore
We're gonna ri-ri-ri-ri-rise 'til we fall

[Pre-Chorus: Both]
When we hit the bottom, nothing gonna stop us
Climb to the top with you-ou
We could be the greatest, ones who never made it
Yeah, I could be talking to you
They tryna hate hate hate
But we won't change, change anything at all, oh
We're gonna ri-ri-ri-ri-rise 'til we fall

[Chorus: Both]
They think we're just dropouts
Livin' at our moms' house
Parents must be so proud
They know it all
No, they don't speak our language
They say we're too savage, yeah
No, no, we don't give a... anymore
We're gonna ri-ri-ri-ri-rise 'til we fall
We're gonna ri-ri-ri-ri-rise 'til we fall
No, they don't speak our language
They say we're too savage, yeah
No, no, we don't give a... anymore

[Post-Chorus: Both]
We're gonna ri-ri-ri-ri-rise
We're gonna ri-ri-ri-ri-rise
We're gonna ri-ri-ri-ri-rise
We're gonna ri-ri-ri-ri-rise 'til we fall

[Verse 2: Jack Johnson]
They say we're going no-no-no-no-no-no-nowhere
But what they don't know, know, know is we don't, don't care
We're gon' keepin' on, keepin' on going 'til we can't go no more
We're gonna ri-ri-ri-ri-rise 'til we fall (Yeah)

[Pre-Chorus: Both]
When we hit the bottom, nothing gonna stop us
Climb to the top with you-ou
We could be the greatest, ones who never made it
Yeah I could be talking to you
They tryna hate hate hate
But we won't change, change anything at all, oh
We're gonna ri-ri-ri-ri-rise 'til we fall

[Chorus: Both]
They think we're just dropouts
Livin' at our moms' house
Parents must be so proud
They know it all
No, they don't speak our language
They say we're too savage, yeah
No, no, we don't give a... anymore
We're gonna ri-ri-ri-ri-rise 'til we fall
We're gonna ri-ri-ri-ri-rise 'til we fall
They don't speak our language
They say we're too savage, yeah
No, no, we don't give a... anymore

[Post-Chorus: Both]
We're gonna ri-ri-ri-ri-rise
We're gonna ri-ri-ri-ri-rise
We're gonna ri-ri-ri-ri-rise
We're gonna ri-ri-ri-ri-rise 'til we fall
"
